页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,关注数,粉丝数,性别,发布于,ip属地_城市,ip属地_省份,ip属地_国家
10,4.99547E+15,我爱长沙520,2024-1-29 10:28,#文化拾遗魅力泉州#【融合创新让“中国白”更好地融入当下】在海上丝绸之路繁盛的年代，德化瓷价比黄金，正是“烧”和“造”两种技艺的传承与完善，才成就了“中国白”的美。在中国工艺美术大师陈明良看来，没有创新的传承是没有生命力的，需要适应时代、适应社会，要让人认可，才能更好的生存和延续。#非遗里的泉州##何以中国向海泉州# 光明网的微博视频,0,0,1,6324,159.1万,m,湖南,长沙,湖南,中国
10,4.99527E+15,半杯馊茶,2024-1-28 21:15,#何以中国向海泉州#泉州，一片钟灵毓秀、人杰地灵的土地。作为古代海上丝绸之路起点城市、国家首批历史文化名城，泉州在文化传承中创新发展，在非遗保护中绽放光彩，千年古城正焕发动人魅力。#寻美中国# 古韵与新潮相融，泉州的独特魅力就会彰显。这里是“世遗之城”，22个世遗点星罗棋布、熠熠生辉，讲述着千年海丝故事；这里是“奋斗之城”，敢拼会赢的精气神，深深烙印在泉州人的根骨里，成为这座城市的精神特质#转发接龙开新年# 泉州·泉州南音艺苑,20,45,20,596,586.6万,m,福建,泉州,福建,中国
10,4.99472E+15,叙州之窗,2024-1-27 9:08,#福建泉州是个好地方#【#AI眼中的中国# 祈风石刻，市舶遗踪，繁华泉州与海共舞】这里，是拥有千年历史的海上丝绸之路重地；这里，见证了中国古代海上贸易的辉煌。这里的海浪不仅承载着货物，更承载着文化与梦想。这里就是泉州。时光跨越千年，从历史的遗迹中依然可以看出泉州人勇于开拓、敢于创新的品质，今天的泉州，继承并发扬着这种精神。#何以中国向海泉州# 一组AI海报，再现泉州与海共舞故事↓↓↓,1,1,1,453,5057,m,,宜宾,四川,中国
11,4.99456E+15,乌兹别克斯坦海纳丝路臧老师,2024-1-26 22:14,布哈拉国立大学校长！#海纳丝路留学##丝绸之路出版社##丝路创新发展研究院# ,0,0,0,2406,3506,f,北京,,北京,中国
11,4.99388E+15,乌兹别克斯坦海纳丝路臧老师,2024-1-25 1:08,和五位校长共进午餐，享受每一刻的美好时光！#海纳丝路留学##丝路创新发展研究院##丝绸之路出版社# ,0,0,3,2406,3506,f,北京,,北京,中国
11,4.99342E+15,评论员王维,2024-1-23 18:53,寻找中国好房子 由中国房地产报、中国城市与区域治理研究院共同主办的2024中国（西安）城市高品质发展暨房地产创新峰会将于1月30日在西安举行。我们走进西安，站在丝绸之路的起点，读懂一座历史文化名城。 ,0,0,1,1397,27.3万,m,重庆,重庆,重庆,中国
11,4.99331E+15,赢销参谋,2024-1-23 11:38,3，如何提升武威这座城市的「商业文化竞争力」，如何让每一个武威人都拥有经商的头脑？如何让武威拥有无数创业创新的人才？哈哈，一个4.5线城市哪里有什么创新人才，北上广深杭创新人才都不多。武威倒是可以作为丝绸之路以及大将军霍去病家乡作为一个卖点宣传起来，打造一个旅游城市，多吸引一些人来游玩。#赢销参谋#,0,0,0,36,19,m,福建,厦门,福建,中国
11,4.99276E+15,乌兹别克斯坦海纳丝路臧老师,2024-1-21 23:06,有朋自远方来，不亦乐乎？#海纳丝路留学##丝路创新发展研究院##丝绸之路出版社##乌兹别克斯坦# ,0,0,0,2406,3506,f,北京,北京,北京,中国
11,4.99231E+15,乌兹别克斯坦海纳丝路臧老师,2024-1-20 17:30,2024年新年伊始，米尔济约耶夫总统即对华进行国事访问，充分彰显了中乌关系的高水平和两国元首的深厚情谊。双方将以此访为契机，推动中乌关系提质升级，不断充实中乌命运共同体的内涵。此访期间，两国还将举办文化、教育、地方合作等系列配套活动，全面深化各领域合作，更好造福两国和两国人民。#丝路创新发展研究院##海纳丝路留学##丝绸之路出版社#,0,0,0,2406,3506,f,北京,北京,北京,中国
11,4.99228E+15,敦煌国潮艺术馆馆长贺文龙,2024-1-20 15:39,甘肃文旅科教创新联盟2023年年会在兰州饭店召开，丝绸之路品牌研究院院长、敦煌国潮艺术馆馆长贺文龙受邀参会。 兰州·兰州饭店 ,1,1,3,5913,68.4万,m,甘肃,,甘肃,中国
11,4.99179E+15,Ants-_,2024-1-19 7:20,贸易史上的一条规律：一种商品只有在价值上具备“高电压”才可能克服巨大的“贸易电阻”在“不良导体”上形成一条“电路”典型的就是丝绸之路的形成很多企业都在做产品创新寻找并开发高势能的产品但是营销推广上有一定的误区产品本身能鹤立鸡群打成了钻石掉入海洋球的困局交易的两端是产品和用户渠道是用户聚集地把对的产品放在对的渠道匹配对的用户，成交才能顺畅看到一个产品脑子里第一时间出现的是词那就默认在搜索市场脑子里第一时间出现是卖给谁那就默认在兴趣市场好的产品匹配对的渠道高效链接对的人,0,0,17,260,365,m,广东,,广东,中国
11,4.99159E+15,三联中读,2024-1-18 18:00,#中读和TA的好伙伴# @北京民生现代美术馆，积极推动中国艺术的创新发展，致力于现当代艺术的研究、收藏、展示、教育和传播。在“文明的印记——敦煌艺术大展”中，再现千年石窟艺术的不朽神韵、敦煌艺术的博大宏阔和现实活力；在文明的融合“驼铃声响——丝绸之路艺术大展”中，以丝路文化艺术视角全新叙事结构，让千年国宝石窟文物珍品原件绽放……三联中读会员club，见证了多个大展的精彩呈现，我们也期待着未来的北京民生现代美术馆，不仅是公众的美术馆，更是公众的舞台、客厅和圣殿，成为提供社会交往和激发创造想象的理想平台。#三联中读#敦煌,2,1,5,652,17.4万,m,,襄阳,湖北,中国
11,4.99122E+15,星儿有点多,2024-1-17 17:36,#你好乌鲁木齐#开拓创新，采用多样的活动形式，联动多元化的文化板块，紧扣文化润疆主旋律，推动不同文化交流对话在丝绸之路经济带核心区“一港五中心”高质量发展。 ,0,0,0,19,22,f,新疆,乌鲁木齐,新疆,中国
12,4.99047E+15,福建高院,2024-1-15 15:19,【潮起刺桐】云海苍苍，江水泱泱。泉州是古代海上丝绸之路的起点，历经沧桑，曾经的“东方第一大港”依旧充满生机与活力。近年来，爱拼敢赢的泉州法院人践行“晋江经验”，连续两届协办海上丝绸之路国际司法合作论坛；先后荣获全国法院党建工作先进集体、首届“人民法院改革创新奖”等荣誉称号；泉州中院诉讼服务中心被授予全国“人民满意的公务员集体”称号。这些沉甸甸的荣誉背后，是泉州中院持续深化政治建设，牢牢把握人民法院的政治属性，强化政治机关意识，将政治建设摆在首位，推行“五个一”政治建设工作机制，持续在强化政治建设上下功夫、求实效。 潮起刺桐,8,4,6,172,17万,m,,福州,福建,中国
12,4.98045E+15,新疆发布,2023-12-18 23:46,【快播丨聚青年科技创新之力 赋能新疆高质量发展】12月18日，丝绸之路经济带核心区青年科技大会，在新疆乌鲁木齐市召开。在接下来的两天时间里，来自疆内外的300位专家学者、企业代表、乌鲁木齐市行业部门负责人将围绕促进商贸物流高质量发展、促进生物医药产业高质量发展、加快区域金融中心建设以及新能源、新材料产业发展等主题开设平行论坛，参会人员还将前往新疆维吾尔药业有限责任公司、新特能源股份有限公司等企业调研参观。 新疆发布的微博视频,1,0,2,1146,386.4万,m,,乌鲁木齐,新疆,中国
12,4.97595E+15,泉州晚报社,2023-12-6 14:15,【央视春晚舞蹈《碇步桥》编导助力海艺节开幕式演出 众多创新节目令人耳目一新】昨晚，第五届海上丝绸之路国际艺术节开幕式大型情景音舞诗《万里海丝路 千年刺桐情》在海峡体育中心体育馆进行首次联排，众多大咖助力创排这场演出，创意感拉满，众多创新节目令人耳目一新。其中，2023年中央广播电视总台春节联欢晚会爆款舞蹈《碇步桥》编导李佳雯也参与了创排，她与曹端丹共同编导的《一白独秀》首次让德化陶瓷——中国白在海艺节开幕式演出中亮相。网页链接,0,0,0,509,81.9万,m,,泉州,福建,中国
12,4.9759E+15,临汾新闻网,2023-12-6 10:36,【临汾：听专家讲述文物保护中的“科技力量”】近日，省考古研究院科技考古与藏品管理部主任、省考古学会常务理事、丝绸之路文物科技创新联盟理事南普恒做客临汾市博物馆，以“科技赋能 创新引领——文物保护修复科技创新的实践与探索”为主题开展讲座。网页链接 ,0,0,0,71,21.9万,m,山西,临汾,山西,中国
12,4.97527E+15,环球网文化频道,2023-12-4 16:58,2023年12月1日，由环球网主办的第五届环球趋势大会在丝绸之路国际艺术交流中心召开。大会聚焦“文旅创新”“智慧生活”“新消费”等热门议题，约三百位来自文化、科技、金融、消费等领域的中外专家学者和企业领袖嘉宾汇聚一堂，共话当代美好生活创新趋势。此次盛会上，享誉世界的丹麦国宝级音响品牌Vifa携经典产品“Oslo奥斯陆”“Helsinki赫尔辛基”“Reykjavík雷克雅未克”等蓝牙音响惊艳亮相，为现场来宾呈现了一场北欧风格纯洁、简约、真实至美的声学与视觉盛宴，获得大会主办方高度认可，并收获与会嘉宾的广泛赞誉。拥有九十年历史的@vifa音响 是发烧级声学与工艺美学结合的典范。其系列音响产品均以北欧城市命名，传承Vifa源自北欧的极简设计理念与高端制造工艺，选用Kvadrat高定羊毛布料，表面粗旷颗粒的质感和金属铝框的光泽度协调刚好，精致刺绣按键，跳脱于常见的音箱设计框架，彰显低调的北欧风格，简洁明朗，极具自然美感，完美融入生活环境。（编辑 安绮）,2,2,4,427,3.1万,f,,北京,北京,中国
12,4.97522E+15,宁夏日报,2023-12-4 13:23,【喜报！银川获评“2023年度环球最具吸引力旅游城市”】12月1日至3日，由环球时报、环球网主办的“第五届环球趋势大会”在河北廊坊丝绸之路文化交流中心举行，大会聚焦高质量发展，围绕创新文旅、促“新消费”、智慧生活、金融赋能等领域展开高峰论坛研讨。会上发布了2023环球趋势案例（中国），银川与杭州、三亚、成都、厦门等10个城市共同获评“2023年度环球最具吸引力旅游城市”。　　近年来，银川市紧紧围绕黄河流域生态保护和高质量发展先行区示范市建设，挖掘利用“贺兰山下”“黄河两岸”“长城内外”“葡萄酒堡”“塞上田园”和“国家历史文化名城”文化旅游资源优势，加快完善文化旅游公共服务体系，深入推进全域旅游示范区建设，创新发展文化旅游新产品新业态，拓展扩大客源市场宣传营销，精心打造“塞上湖城　大美银川”中国大西北文化旅游目的地，初步形成了“一山一河一城、一核两带全域”的文化旅游业空间发展新格局。　　银川市的文化旅游业发展可谓全面开花，无论是传统的旅游景区、历史文化遗产，还是新兴的旅游业态和艺术创作，都在为银川市的文化旅游市场注入新的活力。新兴的旅游业态如研学旅游、工业旅游、葡萄酒庄游等迅速崛起，而乡村旅游的新业态如农家乐、采摘体验等也发展迅猛。尤其是葡萄酒庄休闲度假游，已经成为旅游市场的新宠。夜间文化和旅游消费也成为银川市的新热点，多个夜市和文化街区获得了国家级和自治区级荣誉。一批精品艺术剧目如《不到长城非好汉》《岩石上的太阳》等脱颖而出，而原创民族广场舞《塞上儿女心向党》更是荣获全国第十九届“群星奖”。同时，广场民族健身舞推广工程也被列入国家公共文化服务重点示范项目。　　截至目前，银川市文化旅游企业达3154家，涵盖A级旅游景区、乡村旅游示范点、旅行社、酒店、民宿等各个层面，同时还有丰富的文化遗产、文化产业示范基地和非物质文化遗产。这些丰富的资源共同构成了银川市多元且独特的文化旅游市场。　　今年1—11月，银川市共计接待游客3987.65万人次，同比增长102.87%，其中过夜游游客1037.65万人次，占游客总量26.02%，一日游游客2950.00万人次，占游客总量73.98%；实现旅游收入360.11亿元，同比增长186.26%，其中过夜游收入264.66亿元，一日游收入95.45亿元。（宁夏日报报业集团全媒体记者 张雪梅）,1,0,5,373,245.2万,m,,银川,宁夏,中国
12,4.97501E+15,真子说广西,2023-12-3 23:57,#海上丝绸之路时尚文化周##民族文化周##推动文化产业高质量发展##云说壮美文化桂林# 11月25日，在广西桂林成功举办了“2023海上丝绸之路纺织服装时尚大会——可持续时尚论坛”。此次论坛旨在推动广西纺织时尚产业的非遗创新与文化产业发展，推动民族时尚产业的发展，为民族潮流、国潮流行的时尚消费和投资提供巨大商机。 桂林·桂林漓江景区,0,2,1,2138,702,f,广西,南宁,广西,中国
12,4.97387E+15,海丝泉州文旅之声,2023-11-30 20:16,「腾讯手游《白夜极光》联动“世遗泉州” “游戏出海”讲好海丝名城故事」手游联动“世遗泉州”共促中华文化出海今年是“一带一路”倡议提出十周年，为深入贯彻落实习近平文化思想，传承弘扬中华优秀传统文化，助推中华优秀传统文化创造性转化、创新性发展，在泉州市文化广电和旅游局的指导下，腾讯游戏旗下手游《白夜极光》于11月29日全球同步上线新版本，运用游戏技术手段将“泉州：宋元中国的世界海洋商贸中心”这一世界文化遗产元素融入游戏世界之中，以数字文创新形式向海内外千万玩家讲述“世遗泉州”的千年故事，以日文、英文、韩文、繁体中文等形式，助力海丝文化国际传播，跨界讲好中国故事。本次特别联动亮点十足，除了推出弘扬海上丝绸之路精神的宣传片外，还结合时下热门的国家级非遗泉州蟳埔簪花围、泉州花灯、地标建筑六胜塔等极具世遗泉州文化特色元素，对角色人物联动时装造型进行设计创作。新设计的人物造型为一年轻女性头戴簪花围，手持灯彩，身着的中华民族传统服饰上更是融合了异域风情的宝石吊坠、特色纹路等域外文化元素，象征着海上丝绸之路造就的文化交融。游戏原画中人物手持灯彩，立于六胜塔前遥望远航的船只，展示了古代中国海民祈求神明保佑出海的家人平安的场景。游戏人物形象融入了国家级非遗泉州蟳埔簪花围、泉州花灯、地标建筑六胜塔等极具世遗泉州文化特色元素文物是文明的瑰宝、民族的根脉、历史的见证、国家的名片。值得一提的是，本次数字文创还与考古文博联动创作，在福建省泉州海外交通史博物馆的支持下，游戏中通过互动科普的方式，以数字化的方式向海内外千万玩家展示了该馆的部分珍贵馆藏。在游戏内，玩家们体验趣味玩法寻物至沉舟处，整理来自不同朝代的文物，见证当时海丝贸易的繁盛，获取限定名饰。同时，也将获评联动限定称号“海路守护者”，共同传承守护海上丝绸之路的精神。通过游戏互动，让更多玩家了解海丝珍贵文物“当下，数字游戏作为数字文创产业的重要组成部分，突破单纯的娱乐属性，在文化维度展现出相对较高的跨界融合、赋能多元文化活化发展的正向态势，而此次数字游戏与海丝文化、泉州文化的创新融合，更是让‘世遗泉州’以时下年轻人喜闻乐见的方式跨界‘出圈’，让全世界的年轻人认识泉州，了解泉州，亦或可通过游戏吸引他们真正来泉州走一走，看一看。”泉州市文化广电和旅游局相关负责人表示，泉州是海上丝绸之路的重要起点城市，而《白夜极光》作为一款全球发行的数字产品，数字游戏与泉州传统文化的相遇，不仅正碰撞出崭新的文化形态，带来丰富别样的文化体验，也正通过一系列的跨界落地尝试和努力，打通线上虚拟空间与线下的真实时空，从而让“世遗泉州”有了借助数字游戏直接“走向”全球更多玩家的可能性，从而助力“海丝文化”的国际影响力。游戏新版本宣传动画在海外社交平台上发布，引发热议“在这次跨界联动中，泉州市文旅局、泉州海外交通史博物馆以及泉州泉港、石狮、丰泽等多地文化领域的专家们都给我们提供了很多宝贵意见，从专业角度提出游戏版本新想法。这能让更多玩家在沉浸式体验游戏的过程中，了解到更多传统文化知识。”手游《白夜极光》项目团队负责人说。据了解，《白夜极光》在游戏上线伊始就开始了对于数字文创结合传统文化的探寻，彼时该游戏上线的首位国服新角色“丹棠”就已与传统文化深度融合。其主题视频《龙女镇海》不仅大量使用中式工笔画、岩彩画等美术风格和技法，刻画了充满东方艺术的独特神韵，同时邀请到三位国家一级潮剧演员以及闽南大戏院梦想合唱团共同助阵献声，通过闽南语特色念白，配合以中式大鼓、编钟、琵琶等一众民乐器合奏的主题曲，演绎了一出充满沿海文化色彩的国风内容。游戏新版本上线后，引来众多玩家一阵好评！#海艺之声##泉州海丝国际艺术节##第五届海上丝绸之路国际艺术节##宋元中国看泉州##宋元中国·海丝泉州#泉州,44,16,130,318,71.7万,m,,泉州,福建,中国
12,4.97375E+15,浙江消防,2023-11-30 12:18,#全国消防宣传月#【禾小蓝走进工业企业带你穿越嘉兴丝绸之路】11月28日，嘉兴消防创新宣传模式，在嘉欣丝绸股份有限公司开展“禾小蓝带你穿越嘉兴丝绸之路”工业企业直播活动，活动通过云参观的方式走进嘉欣丝绸股份有限公司，进一步提升了企业的消防安全意识、火灾防控能力，也加强了观众消防理念，普及了企业消防安全知识。#浙里不上火# 浙江消防的微博视频,7,7,18,998,94.2万,m,,杭州,浙江,中国
13,4.97318E+15,真子说广西,2023-11-28 22:40,#记录春日浪漫##令人心动的VLOG# @微博VLOG #民族文化周##云说壮美文化桂林#  以“丝路新篇章：畅通、创新、共享”为主题的2023海上丝绸之路纺织服装时尚大会在美丽的桂林隆重举行 南宁 真子说广西的微博视频 ,0,0,1,2138,702,f,广西,南宁,广西,中国
13,4.9726E+15,独行侠H,2023-11-27 8:01,#民族文化周#11月26日，以“丝路新篇章：畅通、创新、共享”为主题的2023海上丝绸之路纺织服装时尚大会在美丽的桂林隆重举行。童装秀作为本次大会的一大亮点，为与会者呈现了一场视觉与时尚的盛宴。孩子们身着各式各样的童装，在舞台上展现出独特的魅力，赢得了现场观众的阵阵掌声。#云说壮美文化桂林##海上丝绸之路纺织服装时尚大会# @八桂真闻 @听闻广西卓越说 桂林,2,6,13,1102,42.9万,m,广西,南宁,广西,中国
13,4.97248E+15,听闻广西卓越说,2023-11-26 23:55,#民族文化周##云说壮美文化桂林#  11月26日，以“丝路新篇章：畅通、创新、共享”为主题的2023海上丝绸之路纺织服装时尚大会在美丽的桂林隆重举行。在地童装秀作为本次大会的一大亮点，为与会者呈现了一场视觉与时尚的盛宴。此次秀场展示了一系列充满童趣和地域特色的童装，以桂林山水为灵感，巧妙地将传统文化与现代设计元素融合在一起。孩子们身着各式各样的童装，在舞台上展现出独特的魅力，赢得了现场观众的阵阵掌声。#时尚#广西,1,0,1,2934,33.9万,m,广西,南宁,广西,中国
13,4.97232E+15,广西龙行天下,2023-11-26 13:26,#民族文化周##云说壮美文化桂林# 2023海上丝绸之路纺织服装时尚大会24日在广西桂林开幕，大会以“民族时尚，在地共生-骆越山海”为主题，汇聚来自世界各地的时尚力量，共同探讨和展示纺织服装产业的创新与魅力。这是2023年海上丝绸之路纺织服装时尚大会—LWH2024ss高定童装品牌发布，太美了吧！这里最好玩桂林,6,4,6,2997,48.8万,m,广西,玉林,广西,中国
13,4.97125E+15,红领巾sl,2023-11-23 14:53,#泉州是半个国货圈的娘家# 泉州自古以来就是商贸重镇，是联合国认定的海上丝绸之路起点，列入国家“一带一路”倡议的21世纪海上丝绸之路先行区。经过几十年来的创新发展和精耕细作，成为了中国品牌之都。泉州加油！#全球每5双运动鞋就有1双出自泉州#  ,1,0,5,13506,206.4万,m,山东,东营,山东,中国
13,4.9705E+15,忻州新闻,2023-11-21 12:45,《摇曳千年的光影艺术，国艺中联南丝绸之路不夜城创新呈现非遗》  摇曳千年的光影艺术，国艺中联南丝绸之路不夜城创新呈现非遗 ,0,0,0,455,40.6万,m,,忻州,山西,中国
13,4.97018E+15,榆林日报,2023-11-20 15:55,【丝博会观察 | 吴堡：农特产品通过丝博会远销各地】11月16日，以“创新驱动、绿色低碳、开放共享”为主题，为期5天的第七届丝绸之路国际博览会暨中国东西部合作与投资贸易洽谈会在西安开幕。本届丝博会以“创新驱动、绿色低碳、开放共享”为主题。11月18日，会展期间，在西安国际会展中心现代农业展馆榆林展厅，吴堡青梨、吴堡手工空心挂面“亮相”登场。吴堡青梨因个大、果圆、肉白吸引了众多目光，客商们纷纷前来品尝和选购。“拿起咬上一口脆甜多汁，这也太好吃！”前来观展的王女士尝完后连连称赞。会场上，吴堡籍歌手丁文军献唱陕北民歌，用天籁之音全方位诠释“们吴堡”魅力。“只有走出去招商，才能把好的项目带回吴堡，同时，也希望吴堡的农特产品通过丝博会远销各地。”吴堡县发展改革和科技局负责人说。本届丝博会，吴堡县将紧紧围绕建设“实力吴堡、美丽吴堡、幸福吴堡”奋斗目标，充分利用丝博会这一重要经贸交流平台，对吴堡县特色产品、资源优势、投资环境和崭新形象进行积极宣传，并开展各类招商引资合作洽谈活动，吸引更多企业来吴堡投资兴业。丝博会观察 | 吴堡：农特产品通过丝博会远销各地,0,0,0,771,31.4万,m,,榆林,陕西,中国
13,4.96881E+15,西安网络广播电视台,2023-11-16 21:19,【#西安特色农业产业亮相第七届丝博会# 从“唐风画轴”看农业科技创新、对外交流合作成果】11月16日，第七届丝绸之路博览会暨中国东西部合作与投资贸易洽谈会在西安国际会展中心开幕。步入6号展馆，产自本土长安的绚丽花卉、静雅端庄的唐装仕女、孔武有力的兵马俑将士与现代化的西安都市现代农业成果交相辉映，悠然间带领着观会者“古今穿越”，感受独属于本届丝博会西安都市现代农业风采。西安特色农业产业亮相第七届丝博会,0,0,0,555,8.3万,f,,西安,陕西,中国
13,4.9686E+15,中国历史研究院,2023-11-16 7:00,#历史评论#【马丽蓉：丝路历史彰显中华文明守正创新精神】中华文明所主张的革故鼎新是基于传承与积淀的开拓创新，且以百折不挠、刚健日新精神为凭依。“‘一带一路’建设植根于丝绸之路的历史土壤”，且要向创新要动力，将其建成“创新之路”。丝绸之路反映“东西方文明之间的联系与交流，这种关系才是丝绸之路的文化价值所在，也是一个在世界范围内文明传播的重大命题。” 马丽蓉：丝路历史彰显中华文明守正创新精神,8,1,27,159,162.7万,m,,北京,北京,中国
14,4.9683E+15,陕西省工业和信息化厅,2023-11-15 11:12,【2023中国产业转移发展对接活动（陕西）将于11月19日在西安举办】2023中国产业转移发展对接活动（陕西）将于11月19日在西安举办。此次活动由工信部和陕西省政府主办、陕西省工业和信息化厅承办。据介绍，本次活动以“开放合作 创新引领 产业赋能 共谋发展”为主题，是第七届丝绸之路国际博览会暨中国东西部合作与投资贸易洽谈会的投资交流重大活动之一。本次活动旨在围绕打造先进制造、现代能源、战略性新兴产业集群和提升制造业重点产业链水平，搭建国内外有影响的产业交流合作平台，通过深化区域合作、国际合作和强化产业链招商，实现延链强链补链，全方位、多层次承接国内外产业向陕西转移，加快构建陕西现代化产业体系，在陕西打造国家重要高新技术产业和制造业基地，在推动高质量发展和中国式现代化建设中奋力谱写陕西新篇。本次活动将举办5场专题对接活动，分别是电子信息产业专题对接活动、高端装备制造产业专题对接活动、汽车及氢能产业专题对接活动、现代化工及新材料产业专题对接活动、食品及医药和医疗装备产业专题对接活动。省工信厅将以此次产业转移发展对接活动为契机，与东部地区一起落实好国家区域协调发展战略，共同维护好产业链、供应链安全稳定；通过加快打造我省万亿级先进制造业产业集群，做优增量、做大总量、提升质量，努力实现陕西工业经济质的有效提升和量的合理增长。,8,1,0,17,660,m,,西安,陕西,中国
14,4.96755E+15,南越王博物院,2023-11-13 10:00,揭秘水下考古，讲述宝船和友谊的故事考古类纪录片《丝路上的水下考古》登陆湖南卫视。节目以年轻人在考古现场的第一视角，展现我国海上丝绸之路考古的重要成果，讲述海上丝绸之路上宝船和友谊的故事，展现我国水下考古队员青春风采和创新精神。节目将于11月13日-16日在湖南卫视19:30播出，芒果TV、风芒同步播出。,0,1,4,1148,66.6万,f,,广州,广东,中国
14,4.9662E+15,国家发展改革委,2023-11-9 16:27,【《创新丝绸之路发展报告》蓝皮书发布】2023年11月6日上午，首届“一带一路”科技交流大会在重庆举行。国家发展改革委副主任、推进“一带一路”建设工作领导小组办公室副主任丛亮出席开幕式，国家发展改革委区域开放司司长徐建平、科技部国际合作司司长戴钢共同发布了《创新丝绸之路发展报告》蓝皮书。今年是习近平总书记开创性提出共建“一带一路”倡议十周年。《创新丝绸之路发展报告》蓝皮书系统总结了十年来创新丝绸之路建设的进展和成效，展望了下一个金色十年推进创新丝绸之路高质量发展的目标和愿景。《创新丝绸之路发展报告》蓝皮书的发布，对中国与共建“一带一路”国家持续推进创新丝绸之路建设、共同提升创新发展动能具有重要意义。下一步，推进“一带一路”建设工作领导小组办公室将会同科技部等有关单位，深入贯彻落实习近平总书记在第三届“一带一路”国际合作高峰论坛上的重要讲话精神，不断深化和扩大“一带一路”科技创新行动计划合作，让创新成果更多惠及共建国家人民，为构建人类命运共同体提供更加坚实的科技支撑。网页链接,2,0,2,68,96.2万,m,,北京,北京,中国
14,4.96573E+15,锐科技,2023-11-8 9:19,【携手共建创新丝绸之路——首届“一带一路”科技交流大会侧记】共建创新之路，同促合作发展。11月6日，首届“一带一路”科技交流大会开幕式暨全体大会在重庆举办，来自80余个国家与国际组织的300多名重要外宾和国内近500名专家、学者、企业家等出席大会。会上，中国提出《国际科技合作倡议》，倡导并践行“开放、公平、公正、非歧视”的国际科技合作理念，携手共建全球科技共同体。科技创新合作铺就共赢之路今年是共建“一带一路”倡议提出十周年。科技创新作为促进经济发展、民生改善和应对全球性挑战的关键力量，是共建“一带一路”的重点领域，也是各国共同关注的重点方向。10年来，中国已与80余个共建“一带一路”国家签署政府间科技合作协定，与50余个共建“一带一路”国家建立知识产权合作关系。在卫生、交通、材料、能源等领域共建50多家“一带一路”联合实验室，在共建国家建成20多个农业技术示范中心和70多个海外产业园。中国面向东盟、非洲、拉美等建设了9个跨国技术转移中心，累计举办技术交流对接活动300余场，促进千余项合作项目落地。支持逾万名共建“一带一路”国家青年科学家来华从事短期科研工作和交流，累计培训共建“一带一路”国家科技与管理人员1.6万余人次。“我们相信，在中国—匈牙利技术转移中心的支持下，将会有更多匈中企业、研究机构和大学开展合作，双方将通过联合研究和创新造福两国乃至世界人民。”匈牙利国会副主席雅高布·伊什特万致辞时，对于两国在科技领域的合作如数家珍。他介绍说，总部设在重庆的中国—匈牙利技术转移中心已日益成为国家级技术转移平台；由西南大学和匈牙利农业与生命科学大学食品科学研究所共同成立的中匈食品科学合作研究中心，取得了丰硕的联合研究成果。“‘一带一路’倡议由中国提出，但是属于全球，为世界繁荣发展注入了积极的正能量。”世界工程组织联合会主席穆斯塔法·申胡在致辞中表示，中国建起了良好的基础设施，培育了杰出的工程师、一流的企业，全球有一大批铁路、港口、机场等标志性合作项目陆续建成并投运，在其祖国尼日利亚也有大量“一带一路”项目。他表示，世界工程组织联合会是在联合国教科文组织倡议和支持下成立的最大非政府工程组织，目前成员覆盖93个国家和地区，通过该联合会在“一带一路”合作伙伴的工程网络，可以共同制定出可行且可持续的增长计划，实现中国在“一带一路”倡议下所提倡和推动可持续发展的共同目标。发布《国际科技合作倡议》科技创新是人类社会发展的重要引擎，是应对全球性挑战的重要手段。会上，中国科学技术部部长阴和俊发布《国际科技合作倡议》，倡导并践行“开放、公平、公正、非歧视”的国际科技合作理念，坚持“科学无国界、惠及全人类”，携手共建全球科技共同体。“这必将有助于维护全球安全和全球发展治理，并将助力实现全球文明倡议的愿景，建成更加和谐、合作共赢、互联互通和共同繁荣的世界。”南非高等教育、科学与创新部部长布莱德·恩齐曼迪在大会演讲时表示。他提议实施三项行动：通过科技创新加强全球治理，包括召开“全球人工智能治理倡议”会议来商讨细则；重视投资与科学创新基础设施建设，比如高速通信网络、云计算、超算设施和实验室；启动专项计划，支持共建“一带一路”国家的跨国研究和创新合作。印度尼西亚国家与创新署署长拉克萨纳·特里·汉多科表示，作为政府科技创新部门，该署目前一共有49家机构，担负着政策建议、与地方及全球合作和科技项目资助的工作，目标是提高印度尼西亚研究人员的能力、加强创新研发等。他相信“一带一路”可以成为一个非常好的连接纽带，让更多科研人员加入印尼的创新当中。“‘一带一路’倡议不仅仅是基础设施的互联互通，更是连心之路、创新之路。”蒙古国教育科学部部长恩赫阿木格朗表示，他们坚定不移地推动科技创新合作，他非常高兴提议加强蒙中科技创新伙伴关系，通过一系列联合科研合作项目，来促进共同发展、共同进步。（来源：科技日报  记者：雍 黎 何 亮）,0,0,2,389,109.3万,m,,北京,北京,中国
14,4.96543E+15,科技外交官,2023-11-7 13:04,时隔不到一个月，中国就举办首届“一带一路”科技交流大会，首次发布《创新丝绸之路发展报告》、首次举办“一带一路”科技创新部长会议、来自20多个共建国家的部长级嘉宾深入开展创新政策沟通交流……持续深化政府间合作关系、大幅提升科技交往规模、全面拓宽合作领域、加快构建高水平合作平台、共同完善全球科技治理……,0,0,0,178,212,m,北京,,北京,中国
